author,num
Samana Shrestha,3677
Firdaus Janoos,3678
Shantanu Singh,3679
Okan Irfanoglu,3680
Richard Parent,3681
Jamal Alsakran,3682
Jing Xia,3683
Yumeng Hou,3684
Wanqi Hu,3685
David S. Ebertk,3686
P.-K. Hsiung,3687
R.H. Thibadeau,3688
C.B. Cox,3689
R.H.P. Dunn,3690
M. Wu,3691
P.A. Olbrich,3692
K. Smith,3693
R. Twiddy,3694
J. Cavallo,3695
S.M. Shiri,3696
C.R.F. Monks,3697
G. Davidson,3698
C. Pavlakos,3699
A. Kupfer,3700
B. Wylie,3701
J. Harkes,3702
H. Barbach,3703
B. Hegedust,3704
D. Wagner,3705
M.C. Freund,3706
E.M. Groller,3707
G. Caumon,3708
S. Conreaux,3709
D.M. Krum,3710
O. Omoteso,3711
T. Starner,3712
O. Kreylos,3713
S.N. Crivelli,3714
B. Geveci,3715
M. Malaterre,3716
W. Qiao,3717
M. Korkusinski,3718
G. Klimeck,3719
J.L. Korn,3720
A.W. Appel,3721
M. Hsu,3722
J. Baker,3723
R. D'Eletto,3724
E.G. Hetzler,3725
V.L. Crow,3726
D.A. Payne,3727
A.E. Turner,3728
Chi-wing Fu,3729
Donald House,3730
Heiko Friedrich,3731
Charles D. Hansen,3732
Jennis Meyer-Spradow,3733
Lars Stegger,3734
Christian Döring,3735
Jian Cui,3736
Paul Rosen,3737
Voicu Popescu,3738
Christoph Hoffmann,3739
Bing Wang,3740
Puripant Ruchikachorn,3741
E Yanli,3742
Jing Ma,3743
Yahui Zhao,3744
Binghan Xu,3745
Liting Sun,3746
Jinyan Chen,3747
Ali Sarvghad,3748
Ethan Kerzner,3749
Daniel R. Tesone,3750
John R. Goodall,3751
Jing Su,3752
T. Selker,3753
L.L. Scarlatos,3754
T. Pavlidis,3755
Zhifan Zhu,3756
B. Fry,3757
K.A. Robbins,3758
D.M. Senseman,3759
J.E. van der Heyden,3760
K. Inkpen,3761
M. Lanzagorta,3762
M.V. Kral,3763
G. Spanos,3764
D. Holliday,3765
H. Huitema,3766
S. Jayaraman,3767
S. Eick,3768
C. Sadowsky,3769
R.H. Taylor,3770
C. Csallner,3771
M. Handte,3772
O. Lehmann,3773
Lewis W.f. Li,3774
Frederick W.b. Li,3775
Rynson W.h. Lau,3776
David Auber,3777
Daniel Acevedo,3778
Alan Chu,3779
George Legrady,3780
Byeonghun Lee,3781
Jihye Yun,3782
Byonghyo Shim,3783
Yeong-Gil Shin,3784
Darrel Palke,3785
Zhongzang Lin,3786
Harry Yeh,3787
Paul Vincent,3788
Ralf Kaehler,3789
Oliver Hahn,3790
Tom Abel,3791
Quan Li,3792
Peng Xu,3793
Yeuk Yin Chan,3794
Yun Wang,3795
Zhipeng Wang,3796
Xiaojuan Ma,3797
Michail Schwab,3798
James Tompkin,3799
Colin Fredericks,3800
Connor Huff,3801
Dana Higgins,3802
Anton Strezhnev,3803
Mayya Komisarchik,3804
Gary King,3805
Wouter Meulemans,3806
Clemens Arbesser,3807
Tobias Klein,3808
Ludovic Autin,3809
Barbora Kozlíková,3810
David S. Goodsell,3811
Arthur Olson,3812
Ulderico Fugacci,3813
Jonas Lukasczyk,3814
Zhuochen Jin,3815
John Thompson,3816
Pascale Proulx,3817
Sumeet Tandon,3818
Adam Bodnar,3819
David Schroh,3820
Qi Ye,3821
Tian Zhu,3822
Deyong Hu,3823
Bin Wu,3824
Nan Du,3825
Bai Wang,3826
Pierre-Luc Hémery,3827
Thomas Baudel,3828
R. Lang,3829
R. Ruhle,3830
J.W. Durkin,3831
J.F. Hughes,3832
Yingmei Lavin,3833
Y. Levy,3834
D. Kobras,3835
H. Ruder,3836
M. Gavriliu,3837
J. Carranza,3838
L. Balmelli,3839
F. Bernardini,3840
X. Yuan,3841
M.Z. Nguyen,3842
D.H. Porter,3843
Geoffrey Draper,3844
Richard Riesenfeld,3845
Scott Ruble,3846
Rhodri Bown,3847
Peter Hamilton,3848
Simon Breslav,3849
Daniel Wigdor,3850
Michael Brudno,3851
Johannes Sorger,3852
Thomas Ortner,3853
Christian Luksch,3854
Michael Schwärzler,3855
Fan Hong,3856
Tom Peterka,3857
Tiffany Wun,3858
Richard Pusch,3859
Rusheng Pan,3860
Benjamin Tyner,3861
Cheng Zheng,3862
Rimma V. Nehme,3863
Lawrence T. Glickman,3864
Cecilia R. Aragon,3865
Stephen J. Bailey,3866
Sarah Poon,3867
Karl J. Runge,3868
Rollin C. Thomas,3869
Neel Parekh,3870
Srikanth Kandula,3871
Ratul Mahajan,3872
J. Kaba,3873
J. Matey,3874
G. Stoll,3875
H. Taylor,3876
D. Wu,3877
J. Roberge,3878
D.J. Cork,3879
B.G. Nguyen,3880
T. Grace,3881
M. Gerald-Yamasaki,3882
T. David,3883
L. Saroul,3884
S. Gerlach,3885
R.D. Herch,3886
M. Pichler,3887
P. Wolf,3888
A.H. Crabb,3889
J. Korn,3890
M. Derthick,3891
M.G. Christel,3892
A.G. Hauptmann,3893
H.D. Wactlar,3894
M. Delest,3895
J.-P. Domenger,3896
Louise Abbott,3897
Michel Crampes,3898
Jeremy de Oliveira-Kumar,3899
Sylvie Ranwez,3900
Jean Villerd,3901
Kevin Bensema,3902
Trenton Pulsipher,3903
Michael Henry,3904
Hank Childs,3905
Amir Hossein Hajizadeh,3906
Zhiyuan Lin,3907
Florian Foerster,3908
Aakash Goel,3909
Jaemin Jo,3910
Jaeseok Huh,3911
Jonghun Park,3912
Lihua Hao,3913
Christopher G. Healey,3914
Steffen A. Bass,3915
Michael Hund,3916
Michael Delz,3917
Laura Von Rüden,3918
Maria Garcia de la Banda,3919
Guido Tack,3920
Mark Wallace,3921
Cheng Li,3922
Lorenz Linhardt,3923
Andrew Cunningham,3924
Sarah S. Poon,3925
Gregory S. Aldering,3926
Robert Quimby,3927
Qi Liao,3928
Yuan He,3929
Rui Li,3930
Aaron Striegel,3931
Zhong Su,3932
Kristin Cook,3933
Nick Cramer,3934
David Israel,3935
Michael Wolverton,3936
Russ Burtner,3937
R.A. Becker,3938
E.O. Miller,3939
A.R. Wilks,3940
B. Yamron,3941
R.S. MacLeod,3942
M.A. Matheson,3943
J.P.M. Hultquist,3944
E.L. Raible,3945
C.-K. Tang,3946
G. Medioni,3947
J.A. Hall,3948
D.A. Roberts,3949
F.S. Nooruddin,3950
M. Halle,3951
J. Meng,3952
R. Haber,3953
M. Czerwinski,3954
Laurent Castanie,3955
Christophe Mion,3956
Xavier Cavin,3957
Minsu Ahn,3958
Igor Guskov,3959
Seungyong Lee,3960
Ka-Kei Chung,3961
Olga Karpenko,3962
Niloy Mitra,3963
Gunnar Läthén,3964
Stefan Lindholm,3965
Reiner Lenz,3966
Magnus Borga,3967
Ravi S. Nanjundiah,3968
Krishna Madhavan,3969
Mihaela Vorvoreanu,3970
Xin Chen,3971
Yuetling Wong,3972
Aditya Johri,3973
Tobias Günther,3974
Maik Schulze,3975
Ali K. Ai-Awami,3976
Sanjeev Balakrishnan,3977
Hansjörg Schmauder,3978
Alexander Bock,3979
Adam Summers,3980
Haneen Mohammed,3981
Corrado Cali,3982
Pierre Magistretti,3983
Xinnan Du,3984
Fritz Lekschas,3985
Peter Kerpedjiev,3986
Marco Cavallo,3987
Sara Alspaugh,3988
Nava Zokaei,3989
Andrea Liu,3990
Cindy Jin,3991
Marti A. Hearst,3992
Mathieu Le Goc,3993
Sean Follmer,3994
Tianyi Zhang,3995
Yujie Liu,3996
Donald Jacobs,3997
Janko Dietzsch,3998
Kay Nieselt,3999
Brian Tomaszewski,4000
Roxanne Ryan,4001
Patrick Butler,4002
Prithwish Chakraborty,4003
Naren Ramakrishan,4004
Lijing Lin,4005
Xiaolong Zhang,4006
J.K. Johnstone,4007
K.R. Sloan,4008
S. Khoury,4009
A. Freed,4010
D. Wessel,4011
S. Goswami,4012
Wulue Zhao,4013
E. Bachmat,4014
W. Purgathofer,4015
A.V. Bartroli,4016
J. Hladuvka,4017
M. Knapp,4018
C. Rossl,4019
G. Nurnberger,4020
F. Bertel,4021
D. Thompson,4022
P.P. Pebay,4023
R. O'Barall,4024
Saurabh Tendulkar,4025
J. Cantarella,4026
M. Piatek,4027
E. Rawdon,4028
M. Gray,4029
A. Badre,4030
M. Guzdial,4031
Peter Steneteg,4032
Sathish Kottravel,4033
Daniel Jonsson,4034
Rickard Englund,4035
Martin Falk,4036
Yuyan Song,4037
Jing Ye,4038
Nikolai Svakhine,4039
Sonia Lasher-Trapp,4040
Mike Baldwin,4041
Niranjan Damera-Venkata,4042
Nelson Chang,4043
Jeffrey Dicarlo,4044
Bela Soni,4045
Zahid Hosssain,4046
Bertjan Broeksema,4047
David Duke,4048
Nicolas Schunck,4049
Hai Ah Nam,4050
Andrzej Staszczak,4051
Amin Abbasloo,4052
Vitalis Wiens,4053
Max Hermann,4054
Filip Dabek,4055
Jesus J Caban,4056
Yanyan Wang,4057
Yinqi Sun,4058
Kecheng Lu,4059
Brian Ondov,4060
Nicole Jardine,4061
Sriram Karthik Badam,4062
Andreas Mathisen,4063
Roman Rädle,4064
Clemens N. Klokmose,4065
Eun Kyoung Choe,4066
Takanori Fujiwara,4067
J.V. Miller,4068
M.J. Wozny,4069
Song Han,4070
C. Mandal,4071
B.C. Vemuri,4072
W. Schroeder,4073
M. Tarini,4074
D. Jen,4075
P. Parente,4076
J. Robbins,4077
A. Burette,4078
R. Weinberg,4079
A. Neeman,4080
J. Mattis,4081
J. Kolojejchick,4082
C.A. Burton,4083
L.J. Johnston,4084
E.A. Sonenberg,4085
J. Harrison,4086
A. Moore,4087
J. Yang-Pelaez,4088
W.C. Flowers,4089
J. Brainerd,4090
G. Davison,4091
Usman Alim,4092
Laurent Condat,4093
Michael Smuc,4094
Eva Mayr,4095
Eli Packer,4096
Mikko Nikkilä,4097
Valentin Polishchuk,4098
Harold J. Ship,4099
Anne-Mai Wassermann,4100
Yaxing Wei,4101
William Hargrove,4102
Christopher R. Schwalm,4103
Deborah N. Huntzinger,4104
Robert Cook,4105
Sungahn Ko,4106
Shaun Kennedy,4107
William Tolone,4108
Jieqiong Zhao,4109
Greg Abram,4110
Len Kne,4111
David Van Riper,4112
Kelly Gaither,4113
Xiaoyu Zhang,4114
He Huang,4115
Bei Chen,4116
Lei Fang,4117
Haidong Zhang,4118
Jian-Guan Lou,4119
Dongmei Zhang,4120
Hossam Sharara,4121
Awalin Sopan,4122
Galileo Namata,4123
Lisa Singh,4124
D.L. Brittain,4125
J. Aller,4126
M. Wilson,4127
S.-L.C. Wang,4128
D. Ranken,4129
J. George,4130
J.-D. Boissonnat,4131
B. Geiger,4132
R. Leung,4133
D. Schissel,4134
T. Evans,4135
J.D. Walter,4136
Lexing Ying,4137
S. Ziegeler,4138
P.J. Croft,4139
Duanjun Lu,4140
Caixia Zhang,4141
C.S. Co,4142
Hagen H,4143
J.C. Anderson,4144
J.C. Bennett,4145
L. Girardin,4146
Wim De Leeuw,4147
Pernette Verschure,4148
Robert Van Liere,4149
Desney Tan,4150
Reyk Hillert,4151
Walter Schubert,4152
Philipp Beck,4153
Christoph Müller,4154
Johannes Roth,4155
Hans-Rainer Trebin,4156
Neesha Kodagoda,4157
Sharmin Choudhury,4158
Carsten Dachsbacher,4159
Sujal Bista,4160
Jiachen Zhuo,4161
Rao P. Gullapalli,4162
Kreŝimir Matković,4163
Denis Gračanin,4164
Rainer Splechtna,4165
Mario Jelović,4166
Benedikt Stehno,4167
Werner Purgathofer,4168
Henryk Dobslaw,4169
M. Adil Yalçin,4170
Jan Byška,4171
Mathieu Le Muzic,4172
Sujin Jang,4173
Karthik Ramani,4174
Max Sondag,4175
David Scarlatti,4176
Gilles Bailly,4177
Shilpika Shilpika,4178
Chi-Chun Pan,4179
Stephen G. Eick,4180
M. Andrew Eick,4181
Jesse Fugitt,4182
Brian Horst,4183
Maxim Khailo,4184
Russell A. Lankenau,4185
Patricia J. Crossno,4186
Daniel M. Dunlavy,4187
Timothy M. Shead,4188
Omar ElTayeby,4189
Xinzhu Mu,4190
Yutao Zhang,4191
Jie Tang,4192
J.M. Favre,4193
J. Hahn,4194
M.M. Loughlin,4195
G. Golovchinsky,4196
T. Kamps,4197
K. Reichenberger,4198
M. Stephanides,4199
S. Schendel,4200
M. Ross,4201
S. Djurcilov,4202
M. Mlejnek,4203
M. Brasher,4204
R. Kaehler,4205
M. Mandic,4206
A. Kerne,4207
Vadim Slavin,4208
Robert Pelcovits,4209
George Loriot,4210
Andrew Callan-Jones,4211
Christian Heine,4212
Christoph Flamm,4213
Ivo L. Hofacker,4214
Peter F. Stadler,4215
Chris Weigle,4216
David Banks,4217
Laura Fritz,4218
Gerhard Pittino,4219
Chad Jones,4220
Joel Dearden,4221
Joon-Yong Lee,4222
Ryan Wilson,4223
Robert A. Lafrance,4224
Samuel Payne,4225
Philipp Koytek,4226
Jo Vermeulen,4227
Elisabeth André,4228
Karl Bladin,4229
Emil Axelsson,4230
Erik Broberg,4231
Carter Emmart,4232
Stéphane Puechmorel,4233
Florence Nicol,4234
Paulo Ivson,4235
Daniel Nascimento,4236
Waldemar Celes,4237
Simone DJ Barbosa,4238
Nina Mccurdy,4239
Julie Gerdes,4240
Ulrike Kister,4241
Yongsu Ahn,4242
Weijia Xu,4243
Maria Esteva,4244
Suyog Dutt Jain,4245
Varun Jain,4246
Magdalena Jankowska,4247
Vlado Kešelj,4248
Evangelos Milios,4249
Elisa Portes dos Santos Amorim,4250
Emilio Vital Brazil,4251
Joel Daniels,4252
Mario Costa Sousa,4253
Martin Röhlig,4254
Frank Krüger,4255
Thomas Kirste,4256
L. Scarlatos,4257
B. Corrie,4258
P. Mackerras,4259
N. Alper,4260
Milana Huang,4261
R.P. Grzeszczuk,4262
J. Trapp,4263
B. Henne,4264
M. Rutten,4265
R. Azuma,4266
H. Neely,4267
M. Daily,4268
M. Correa,4269
R. Hietala,4270
J. Oikarinen,4271
R. Stein,4272
A.M. Shih,4273
M.P. Baker,4274
C.F. Cerco,4275
M.R. Noel,4276
G. Bahmutov,4277
E. Sacks,4278
S. Langer,4279
R. Frank,4280
T. Teraoka,4281
M. Maruyama,4282
John J. Socha,4283
Kaichi Zhou,4284
Jiˇr´ı Bittner,4285
Peter Wonka,4286
Karl Proctor,4287
Tavi Murray,4288
Lars Kühne,4289
Zhiyuan Zhang,4290
Sungsoo Ha,4291
Alexander Pilhöfer,4292
Alexander Gribov,4293
Antony Unwin,4294
Raja R. Sambasivan,4295
Ilari Shafer,4296
Michelle L. Mazurek,4297
Gregory R. Ganger,4298
Lydia Byrne,4299
Daniel Angus,4300
Janet Wiles,4301
Renata Georgia Raidou,4302
Subhashis Hazarika,4303
Mahdi Pakdaman Naeini,4304
Finale Doshi-Velez,4305
Christina Niederer,4306
Holger Stitz,4307
Reem Hourieh,4308
Florian Grassinger,4309
Hayeong Song,4310
Danielle Albers Szafir,4311
Wei Xu,4312
Joel W. Reed,4313
G. David Richardson,4314
Kelly M.T. Huffer,4315
Robert A. Bridges,4316
Jason A. Laska,4317
Juri Buchmüller,4318
Eren Cakmak,4319
Ran Chen,4320
Zikun Deng,4321
Jingmin Chen,4322
Fangzhou Guo,4323
Dongming Han,4324
Jacheng Pan,4325
Xiaotao Nie,4326
Frédéric Vernier,4327
Zhida Sun,4328
Yi Han,4329
Erich P. Stuntebeck,4330
Gregory D. Abowd,4331
I. V. Ramakrishnan,4332
Paola Valdivia,4333
Fabio Dias,4334
Fabiano Petronetto,4335
L. G. Nonato,4336
Xue Wu,4337
Susan Mniszewski,4338
J.L. Steffen,4339
J.E. Cuny,4340
A.A. Hough,4341
J. Kundu,4342
P. Kochevar,4343
Z. Ahmed,4344
J. Shade,4345
C. Sharp,4346
M. Margaliot,4347
Qian Chen,4348
H. Barrett,4349
A. Watson,4350
R.K. Scoggins,4351
D. Maxwell,4352
J. Uhlmann,4353
W. Anderson,4354
Haw-Jye Shyu,4355
W. Smith,4356
H. Zhang,4357
J. Slack,4358
John F. Hughes,4359
Guillaume Colin De Verdiere,4360
Amel Guetat,4361
Alexandre Ancel,4362
Jean-Michel Dischler,4363
Stefan Janicke,4364
Marc Hellmuth,4365
Wei-Hsien Hsu,4366
Thomas Auzinger,4367
Gabriel Mistelbauer,4368
Ivan Baclija,4369
Rüdiger Schernthaner,4370
Arnold Köchl,4371
Michael Wimmer,4372
Robert Jacob,4373
Seung Hyun Kim,4374
Anzu Hakone,4375
Nathan Winters,4376
Caitlin Gutheil,4377
Allan Rocha,4378
Julio Daniel Silva,4379
Vincent van Unen,4380
Frits Koning,4381
Meng Xia,4382
Xing Mu,4383
Meeshu Agnihotri,4384
Laura Matzen,4385
Kristin Divis,4386
Michael Haass,4387
Carolina Nobre,4388
Kyle Wm. Hall,4389
Adam J. Bradley,4390
Zhutian Chen,4391
Qianwen Wang,4392
Julie Heiser,4393
Weichao Wang,4394
Nicklaus A. Giacobe,4395
Sen Xu,4396
Roland N. Boubela,4397
Reinhold Preiner,4398
D.R. Nadeau,4399
G.D. Kerlick,4400
E. Kirby,4401
R.C. Tam,4402
B. Flak,4403
P. Cahoon,4404
Il.-H. Jung,4405
J. Sung,4406
D. Meetschen,4407
S. Crewel,4408
C. Simmer,4409
V. Volkov,4410
Ling Li,4411
S. Lombeyda,4412
K. Santilli,4413
K. Bemis,4414
J. Dastur,4415
P. Rona,4416
R. Mitchell,4417
D. Day,4418
L. Hirschman,4419
D.A. Rushall,4420
M.R. Ilgen,4421
O.J. Espinosa,4422
C. Hendrickson,4423
J.H. Garrett,4424
H. Barro,4425
C. Albrecht-Buehler,4426
B. Watson,4427
D.A. Shamma,4428
C. Forsell,4429
S. Seipel,4430
Malcolm Wallace,4431
Colin Runciman,4432
Rui Shi,4433
Chufan Lai,4434
Enya Shen,4435
Sikun Li,4436
Alina Gvozdik,4437
Wen Zhong,4438
Hyunwoo Park,4439
Mingwei Li,4440
Allison T. Silverman,4441
Madeline L. Parker,4442
Audrey S. Wang,4443
Zhimin Li,4444
Tao Li,4445
Biswaksen Patnaik,4446
Jiahui Chen,4447
Ren Liu,4448
Zhibin Wang,4449
Zijie J. Wang,4450
Robert Turko,4451
Omar Shaikh,4452
Nilaksh Das,4453
Mario Valle,4454
Artem R. Oganov,4455
Mark A. Whiting,4456
Jereme Haack,4457
Carrie Varley,4458
M.A. Migut,4459
J.C. van Gemert,4460
M. Worring,4461
Jan Zahálka,4462
Sebastian Baltes,4463
S. Kochhar,4464
M. Friedell,4465
M. LaPolla,4466
V. Lum,4467
M.A. Najork,4468
M.H. Brown,4469
A. Royappa,4470
K.J. Zuiderveld,4471
P.M.A. van Ooijen,4472
J.W.C. Chin-A-Woeng,4473
P.C. Buijs,4474
M. Olree,4475
F.H. Posti,4476
D. Kenchammana-Hosekote,4477
K.G. Bemis,4478
P.A. Rona,4479
Chengwei Feng,4480
D.E. Laney,4481
Feng Dong,4482
G.J. Clapworthy,4483
M. Krokos,4484
D.A. Yuen,4485
F. Dubuffet,4486
I.G. Angus,4487
H.A. Sowizral,4488
M. Higgins,4489
J. Sean,4490
I. Finocchi,4491
R. Spell,4492
R. Brady,4493
F. Dierich,4494
V. Aggarwal,4495
David Trimm,4496
Marie desJardins,4497
Rachel Shadoan,4498
Gregorio Palmas,4499
Myroslav Bachynskyi,4500
Antti Oulasvirta,4501
Tina Weinkauf,4502
Christian Schulte zu Berge,4503
Maximilian Baust,4504
Ankur Kapoor,4505
Nassir Navab,4506
Robin Skånberg,4507
Pere-Pau Vázquez,4508
Victor Guallar,4509
Susan VanderPlas,4510
Kris Cook,4511
Bowen Yu,4512
Pedro Hermosilla,4513
Jorge Estrada,4514
Àlvar Vinacua,4515
Noeska Smit,4516
Annelot Kraima,4517
Marco DeRuiter,4518
Hessam Sokooti,4519
Laura E. Matzen,4520
Michael J. Haass,4521
Kristin M. Divis,4522
Zhiyuan Wang,4523
Andrew T. Wilson,4524
Peter Mindek,4525
David Kouřil,4526
Daniel Toloudis,4527
Blair Lyons,4528
Graham Johnson,4529
James R. Jackson,4530
Christopher Headleand,4531
Michelle Dowling,4532
J.T. Fry,4533
Xiaobo Luo,4534
Xiaoru Lin,4535
Hairong Wang,4536
Xiaoyan Kui,4537
Jinsong Wang,4538
Carolina Ruiz,4539
Matthias Buchetics,4540
Rudolf Benedik,4541
Sungahnn Ko,4542
Simon Walton,4543
Yang Yang,4544
Peter J. Polack,4545
Shang-Tse Chen,4546
Moushumi Sharmin,4547
D. Song,4548
E. Golin,4549
Yingcai Xiao,4550
J.P. Ziebarth,4551
C. Woodbury,4552
E. Bayer,4553
B. Rundell,4554
J. van der Zijp,4555
A. Goel,4556
C. Baker,4557
C.A. Shaffer,4558
B. Grossman,4559
R.T. Haftka,4560
W.H. Mason,4561
L.T. Watson,4562
A. Fernandez,4563
J. Grant,4564
J. O'Brien,4565
J. Jang,4566
C. Shaw,4567
P. Wonka,4568
L. Sun,4569
R.K. Batra,4570
Xiaolei Shi,4571
D. Crawford,4572
Min-Yu Huang,4573
S. Klasky,4574
S. Ethier,4575
H.-P. Nollert,4576
I.R. Mendez,4577
T. Schafhitzel,4578
S. Schar,4579
C. Zahn,4580
M. Zatloukal,4581
M. Borchers,4582
M. Falk,4583
O. Fechtig,4584
F. Grave,4585
A. King,4586
U. Kraus,4587
T. Muller,4588
P. Pu,4589
D. Lalanne,4590
A. Agarawala,4591
Asher Pembroke,4592
M. Leila Mays,4593
Lutz Rastaetter,4594
Patrick Degener,4595
Ruwen Schnabel,4596
Christopher Schwartz,4597
Reinhard Klein,4598
Stephan Wenger,4599
Stefan Guthe,4600
Dirk Lorenz,4601
Andreas Tillmann,4602
Samer S. Barakat,4603
Paolo Crisafulli,4604
Adrian Maries,4605
Nathan Mays,4606
MeganOlson Hunt,4607
Kim F. Wong,4608
William Layton,4609
Robert Boudreau,4610
Caterina Rosano,4611
G. Elisabeta Marai,4612
Matthias Bernhard,4613
Thomas Hoffmann,4614
Martin Skalej,4615
Zhongjie Wang,4616
Erik Trostmann,4617
Klaus Hildebrandt,4618
Florian Frieß,4619
Katrin Scharnowski,4620
Silvia Fademrecht,4621
Tobias Kulschewski,4622
Jürgen Pleiss,4623
H. Fang,4624
S. Walton,4625
E. Delahaye,4626
J. Harris,4627
D. A. Storchak,4628
Haichao Miao,4629
Elisa De Llano,4630
Yasaman Ahmadi,4631
Tadija Kekic,4632
Ivan Barišić,4633
Michael Kern,4634
Tim Hewson,4635
Changjian Chen,4636
Fangxin Ouyang,4637
Bin Wang,4638
Yixuan Zhang,4639
Kartik Chanana,4640
Cody Dunne,4641
Jun Han,4642
Dong Sun,4643
Renfei Huang,4644
Jia Zeng,4645
Ting-Chuen Pong,4646
Thilo Spinner,4647
Udo Schlegel,4648
Hanna Schäfer,4649
Christoph Muller,4650
Benjamin Hoferlin,4651
Markus Hoferlin,4652
Michael Worner,4653
Jie Li,4654
Kang Zhang,4655
Zhao-Peng Meng,4656
P.A. Fletcher,4657
P.K. Robertson,4658
S.C. Lu,4659
A.B. Rebello,4660
R.A. Miller,4661
D.H. Cui,4662
G.L. Kinzel,4663
W.C. De Leeuw,4664
P.J. Verschure,4665
A.E. Visser,4666
E.M.M. Manders,4667
R. Van Drielf,4668
D.A. Rabenhorst,4669
A. Shabo,4670
S. Slavin,4671
M.P. Persoon,4672
I.W.O. Serlie,4673
R. Truyen,4674
B. Bustos,4675
L. Linsen,4676
J. Locherbach,4677
M. Berth,4678
J. Bernhardt,4679
D. Becher,4680
A. Wiebel,4681
H. Hagh-Shenas,4682
Doug Bowman,4683
David Krum,4684
Enylton Coalho,4685
Tonya Smith-Jackson,4686
David Bailey,4687
Sarah Peck,4688
Swethan Anand,4689
Trevor Kennedy,4690
Yernar Abdrazakov,4691
Alvin J. Law,4692
Daniel G. Aliaga,4693
Thomas Muller,4694
Nico Pietroni,4695
Corsini Massimiliano,4696
Roberto Scopigno,4697
Sven Schulte,4698
Volker Klemann,4699
Yubo Tao,4700
Hai Lin,4701
Chao Wang,4702
Gordon Clapworthy,4703
Eirik Bakke,4704
David R. Karger,4705
Robert C. Miller,4706
Maria-Elena Froese,4707
Guy-Warwick Evans,4708
Kedar Shrikhande,4709
Zan Armstrong,4710
Xi Chen,4711
Emily Miraldi,4712
Mario Luis Arrieta-Ortiz,4713
Christoph Hafemeister,4714
Aviv Madar,4715
Richard Bonneau,4716
Artem Konev,4717
Bernhard Sadransky,4718
Daniel Cornel,4719
Rui A.P. Perdigão,4720
Zsolt Horváth,4721
Anja C. Schunke,4722
Matthias Labschütz,4723
Joseph Botros,4724
Brant Peterson,4725
Mark Borowsky,4726
Saad Nadeem,4727
Tim Gerrits,4728
Christian Rössl,4729
Po-Ming Law,4730
Sana Malik,4731
Tan Tang,4732
Sadia Rubab,4733
Jiewen Lai,4734
Tong Ge,4735
Thomas Zichner,4736
Christian Frisson,4737
Mieka West,4738
Doris Kosminsky,4739
Anqi Cao,4740
Zheng Zhou,4741
Kristin A. Cook,4742
Randall M. Rohrer,4743
G.Z. Yang,4744
P. Burger,4745
P.J. Kilner,4746
R.H. Mohiaddin,4747
D.H. Hepting,4748
G. Derks,4749
K.D. Edoh,4750
R.D. Russell,4751
V. Pandit,4752
R. McDermott,4753
G. Lazzi,4754
C. Furse,4755
O. Gandhi,4756
S. Nations,4757
O.M. Smedstad,4758
S. Aukstakalnis,4759
R. Vickery,4760
W.C. Couvillion,4761
D.N. Fox,4762
P. Flynn,4763
A. Wallcraft,4764
P. Hogan,4765
A. McPherson,4766
M. Maltrud,4767
M.S. Tignor,4768
E.J. Mayland,4769
T. Nakai,4770
Y. Kita,4771
S. Iserhardt-Bauer,4772
Y. Suzuki,4773
L. Chen,4774
H. Nakamura,4775
P. Ermest,4776
R. van der Rijt,4777
H. van den Bosch,4778
F. Gerritsen,4779
E.L. Miller,4780
Liqun Jin,4781
N. Syroid,4782
F. Drews,4783
D. Westenskow,4784
J. Bermudez,4785
D. Strayer,4786
Ying Feng,4787
Krzysztof Niski,4788
Jonathan D. Cohen,4789
carlos dietrich,4790
João Comba,4791
Luciana Nedel,4792
Susan Knoblach,4793
Eric Hoffman,4794
Veronika Šoltészová,4795
Mark C. Price,4796
María Luján Ganuza,4797
Gabriela Ferracutti,4798
María Florencia Gargiulo,4799
Silvia Mabel Castro,4800
Ernesto Bjerg,4801
Krešimir Matković,4802
C. Papadopoulos,4803
I. Gutenko,4804
A. E. Kaufman,4805
José Matute,4806
Francine Chen,4807
Patrick Chiu,4808
Shahid Latif,4809
Wenbin He,4810
Ko-Chih Wang,4811
Mukund Raj,4812
Youssef S. G. Nashed,4813
Zhihua Jin,4814
Tengfei Ma,4815
Dennis J. Bouvier,4816
Britain Oates,4817
Orland Hoeber,4818
Garnett Wilson,4819
Simon Harding,4820
René Enguehard,4821
Rodolphe Devillers,4822
Zafar Ahmed,4823
Airong Luo,4824
Patricia F. Anderson,4825
Liang Yu,4826
Wei Wu,4827
Xiaohui Li,4828
Guangxia Li,4829
Wee Siong Ng,4830
See-Kiong Ng,4831
Zhongwen Huang,4832
Anushiya Arunan,4833
Hui Min Watt,4834
M.J. Bailey,4835
L.R. Seidenberg,4836
R.B. Jerard,4837
J. Magewick,4838
A. Remy,4839
O. Ardito,4840
K. Morla,4841
E. Nolasco,4842
J. Prado,4843
R. Franco,4844
A. Murga,4845
G. Wiese,4846
M. Shneerson,4847
A. Gerussi,4848
A. Friedrich,4849
K. Polthier,4850
M. Schmies,4851
J. Ahrens,4852
W. Bethel,4853
S. Laskowski,4854
T.J. Hallman,4855
M.K. Hurdal,4856
K.W. Kurtz,4857
K. Severance,4858
P. Brewster,4859
B. Lazos,4860
D. Keefe,4861
W. Plesniak,4862
S.D. Pieper,4863
W. Wells,4864
M. Jakab,4865
D.S. Meier,4866
S.A. Benton,4867
R.G. Guttmann,4868
